origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 04:00:00-05:00||40.7714389|-73.8718939|1131|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 04:15:00-05:00||40.7714389|-73.8718939|1125|16070|1475|-73.9932975|40.7295629|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 04:30:00-05:00||40.7714389|-73.8718939|1156|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 04:45:00-05:00||40.7714389|-73.8718939|1179|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 05:00:00-05:00||40.7714389|-73.8718939|1178|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 05:15:00-05:00||40.7714389|-73.8718939|1220|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 05:30:00-05:00||40.7714389|-73.8718939|1224|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 05:45:00-05:00||40.7714389|-73.8718939|1228|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 06:00:00-05:00||40.7714389|-73.8718939|1292|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 06:15:00-05:00||40.7714389|-73.8718939|1299|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 06:30:00-05:00||40.7714389|-73.8718939|1342|16070|1475|-73.9932975|40.7295629|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 06:45:00-05:00||40.7714389|-73.8718939|1346|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 07:00:00-05:00||40.7714389|-73.8718939|1456|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 07:15:00-05:00||40.7714389|-73.8718939|1432|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 07:30:00-05:00||40.7714389|-73.8718939|1357|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 07:45:00-05:00||40.7714389|-73.8718939|1454|15864|1475|-73.99977539999999|40.7271183|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 08:00:00-05:00||40.7714389|-73.8718939|1349|15909|1506|-73.9932975|40.7295629|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 08:15:00-05:00||40.7714389|-73.8718939|1344|16070|1475|-73.9932975|40.7295629|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 08:30:00-05:00||40.7714389|-73.8718939|1443|16070|1475|-73.9932975|40.7295629|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 08:45:00-05:00||40.7714389|-73.8718939|1456|16021|1487|-73.9932975|40.7295629|||||||
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-18 09:00:00-05:00||40.7714389|-73.8718939|1554|15864|1475|-73.99977539999999|40.7271183|||||||
